fbref_date,fbref_time,fbref_comp,fbref_round,fbref_day,fbref_hometeam,fbref_awayteam,fbref_score_fixtures_hometeam_result,fbref_score_fixtures_hometeam_gf,fbref_score_fixtures_hometeam_ga,fbref_score_fixtures_hometeam_poss,fbref_score_fixtures_hometeam_attendance,fbref_score_fixtures_hometeam_captain,fbref_referee,fbref_score_fixtures_awayteam_result,fbref_score_fixtures_awayteam_gf,fbref_score_fixtures_awayteam_ga,fbref_score_fixtures_awayteam_poss,fbref_score_fixtures_awayteam_attendance,fbref_score_fixtures_awayteam_captain,fbref_score_fixtures_awayteam_formation,fbref_score_fixtures_hometeam_formation,fbref_shooting_hometeam_result,fbref_shooting_hometeam_gf,fbref_shooting_hometeam_ga,fbref_shooting_hometeam_gls,fbref_shooting_hometeam_sh,fbref_shooting_hometeam_sot,fbref_shooting_hometeam_sot_percentage,fbref_shooting_hometeam_gsh,fbref_shooting_hometeam_gsot,fbref_shooting_hometeam_pk,fbref_shooting_hometeam_pkatt,fbref_shooting_awayteam_result,fbref_shooting_awayteam_gf,fbref_shooting_awayteam_ga,fbref_shooting_awayteam_gls,fbref_shooting_awayteam_sh,fbref_shooting_awayteam_sot,fbref_shooting_awayteam_sot_percentage,fbref_shooting_awayteam_gsh,fbref_shooting_awayteam_gsot,fbref_shooting_awayteam_pk,fbref_shooting_awayteam_pkatt,fbref_goalkeeping_hometeam_result,fbref_goalkeeping_hometeam_gf,fbref_goalkeeping_hometeam_ga,fbref_goalkeeping_hometeam_ga,fbref_goalkeeping_hometeam_ga,fbref_goalkeeping_hometeam_ga,fbref_goalkeeping_hometeam_saves,fbref_goalkeeping_hometeam_save_percentage,fbref_goalkeeping_hometeam_pkatt,fbref_goalkeeping_hometeam_pka,fbref_goalkeeping_hometeam_pksv,fbref_goalkeeping_hometeam_pkm,fbref_goalkeeping_awayteam_result,fbref_goalkeeping_awayteam_gf,fbref_goalkeeping_awayteam_ga,fbref_goalkeeping_awayteam_ga,fbref_goalkeeping_awayteam_ga,fbref_goalkeeping_awayteam_ga,fbref_goalkeeping_awayteam_sota,fbref_goalkeeping_awayteam_saves,fbref_goalkeeping_awayteam_save_percentage,fbref_goalkeeping_awayteam_pkatt,fbref_goalkeeping_awayteam_pka,fbref_goalkeeping_awayteam_pksv,fbref_goalkeeping_awayteam_pkm,fbref_full_season_format,fbref_shortened_season
2021-11-27,15:00,Premiership,Regular season,Sat,Hearts,St Mirren,W,2,0,51.0,17311.0,Craig Gordon,Alan Muir,L,0,2,49.0,17311.0,Joe Shaughnessy,3-4-3,3-4-3,W,2.0,0.0,2,16.0,7.0,43.8,0.13,0.29,0,0,L,0.0,2.0,0,19.0,7.0,36.8,0.0,0.0,0,0,W,2.0,0.0,0.0,0.0,0.0,7.0,100.0,0,0,0,0,L,0.0,2.0,2.0,2.0,2.0,7.0,5.0,71.4,0,0,0,0,2021/2022,21/22
2021-12-12,12:00,Premiership,Regular season,Sun,Hearts,Rangers,L,0,2,53.0,18593.0,Craig Gordon,Nick Walsh,W,2,0,47.0,18593.0,James Tavernier,4-2-3-1,4-2-3-1,L,0.0,2.0,0,16.0,8.0,50.0,0.0,0.0,0,0,W,2,0,2,12.0,6.0,50.0,0.17,0.33,0,0,L,0.0,2.0,2.0,2.0,2.0,4.0,66.7,0,0,0,0,W,2,0,0.0,0,0.0,8.0,8.0,100.0,0,0,0,0,2021/2022,21/22
2021-12-26,15:00,Premiership,Regular season,Sun,Hearts,Ross County,W,2,1,60.0,,Craig Gordon,David Munro,L,1,2,40.0,,Jack Baldwin,4-2-3-1,3-4-3,W,2.0,1.0,2,17.0,5.0,29.4,0.12,0.4,0,0,L,1.0,2.0,1,13.0,5.0,38.5,0.08,0.2,0,0,W,2.0,1.0,1.0,1.0,1.0,4.0,80.0,0,0,0,0,L,1.0,2.0,2.0,2.0,2.0,5.0,3.0,60.0,0,0,0,0,2021/2022,21/22
2022-01-18,19:45,Premiership,Regular season,Tue,Hearts,St Johnstone,W,2,0,58.0,16589.0,Craig Gordon,Nick Walsh,L,0,2,42.0,16589.0,Liam Gordon,3-5-2,3-4-3,W,2.0,0.0,2,16.0,8.0,50.0,0.13,0.25,0,0,L,0.0,2.0,0,14.0,6.0,42.9,0.0,0.0,0,0,W,2.0,0.0,0.0,0.0,0.0,6.0,100.0,0,0,0,0,L,0.0,2.0,2.0,2.0,2.0,8.0,6.0,75.0,0,0,0,0,2021/2022,21/22
2022-01-26,19:45,Premiership,Regular season,Wed,Hearts,Celtic,L,1,2,41.0,17967.0,Craig Gordon,John Beaton,W,2,1,59.0,17967.0,Nir Bitton,4-3-3,3-4-3,L,1.0,2.0,1,8.0,1.0,12.5,0.13,1.0,0,1,W,2.0,1.0,2,20.0,8.0,40.0,0.1,0.25,0,0,L,1.0,2.0,2.0,2.0,2.0,6.0,75.0,0,0,0,0,W,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,0,0,1,2021/2022,21/22
2022-01-29,15:00,Premiership,Regular season,Sat,Hearts,Motherwell,W,2,0,54.0,17699.0,Craig Gordon,Craig Napier,L,0,2,46.0,17699.0,Stephen O'Donnell,4-3-3,3-4-1-2,W,2.0,0.0,2,11.0,5.0,45.5,0.18,0.4,0,0,L,0.0,2.0,0,8.0,2.0,25.0,0.0,0.0,0,0,W,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0,0,0,0,L,0.0,2.0,2.0,2.0,2.0,5.0,3.0,60.0,0,0,0,0,2021/2022,21/22
2022-02-09,19:45,Premiership,Regular season,Wed,Hearts,Dundee,L,1,2,73.0,15527.0,Craig Gordon,Colin Steven,W,2,1,27.0,15527.0,Charlie Adam,3-5-2,3-4-3,L,1.0,2.0,1,17.0,9.0,52.9,0.06,0.11,0,0,W,2.0,1.0,1,12.0,3.0,25.0,0.08,0.33,0,0,L,1.0,2.0,2.0,2.0,2.0,2.0,50.0,0,0,0,0,W,2.0,1.0,1.0,1.0,1.0,9.0,8.0,88.9,0,0,0,0,2021/2022,21/22
2022-03-02,19:45,Premiership,Regular season,Wed,Hearts,Aberdeen,W,2,0,57.0,16703.0,Craig Gordon,Steven McLean,L,0,2,43.0,16703.0,Scott Brown,4-2-3-1,4-2-3-1,W,2.0,0.0,2,13.0,4.0,30.8,0.15,0.5,0,0,L,0.0,2.0,0,7.0,4.0,57.1,0.0,0.0,0,1,W,2.0,0.0,0.0,0.0,0.0,3.0,100.0,1,0,1,0,L,0.0,2.0,2.0,2.0,2.0,4.0,2.0,50.0,0,0,0,0,2021/2022,21/22
2022-03-19,15:00,Premiership,Regular season,Sat,Hearts,Livingston,W,2,0,61.0,17957.0,Craig Gordon,Euan Anderson,L,0,2,39.0,17957.0,Nicky Devlin,4-2-3-1,4-2-3-1,W,2.0,0.0,2,14.0,5.0,35.7,0.14,0.4,0,0,L,0.0,2.0,0,6.0,2.0,33.3,0.0,0.0,0,0,W,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0,0,0,0,L,0.0,2.0,2.0,2.0,2.0,5.0,3.0,60.0,0,0,0,0,2021/2022,21/22
2022-04-09,15:00,Premiership,Regular season,Sat,Hearts,Hibernian,W,3,1,58.0,19041.0,Craig Gordon,Nick Walsh,L,1,3,42.0,19041.0,Paul Hanlon,3-4-3,3-4-3,W,3.0,1.0,3,15.0,4.0,26.7,0.2,0.75,0,0,L,1.0,3.0,1,8.0,1.0,12.5,0.13,1.0,0,0,W,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,L,1.0,3.0,3.0,3.0,3.0,4.0,1.0,25.0,0,0,0,0,2021/2022,21/22
2022-04-30,15:00,Premiership,Championship round,Sat,Hearts,Ross County,D,0,0,62.0,16699.0,Craig Gordon,Steven McLean,D,0,0,38.0,16699.0,Keith Watson,4-2-3-1,3-4-3,D,0.0,0.0,0,17.0,3.0,17.6,0.0,0.0,0,0,D,0.0,0.0,0,6.0,3.0,50.0,0.0,0.0,0,0,D,0.0,0.0,0.0,0.0,0.0,3.0,100.0,0,0,0,0,D,0.0,0.0,0.0,0.0,0.0,3.0,3.0,100.0,0,0,0,0,2021/2022,21/22
2022-05-14,12:15,Premiership,Championship round,Sat,Hearts,Rangers,L,1,3,42.0,16969.0,Craig Gordon,Kevin Clancy,W,3,1,58.0,16969.0,Steven Davis,4-3-3,3-4-3,L,1.0,3.0,1,9.0,3.0,33.3,0.11,0.33,0,0,W,3,1,3,12.0,6.0,50.0,0.25,0.5,0,0,L,1.0,3.0,3.0,3.0,3.0,3.0,50.0,0,0,0,0,W,3,1,1.0,1,1.0,3.0,2.0,66.7,0,0,0,0,2021/2022,21/22
2021-08-07,12:30,Premiership,Regular season,Sat,Dundee United,Rangers,W,1,0,32.0,4600.0,Calum Butcher,Don Robertson,L,0,1,68.0,4600.0,James Tavernier,4-3-3,4-3-3,W,1.0,0.0,1,9.0,2.0,22.2,0.11,0.5,0,0,L,0,1,0,14.0,2.0,14.3,0.0,0.0,0,0,W,1.0,0.0,0.0,0.0,0.0,2.0,100.0,0,0,0,0,L,0,1,1.0,1,1.0,2.0,1.0,50.0,0,0,0,0,2021/2022,21/22
2021-08-28,15:00,Premiership,Regular season,Sat,Dundee United,Hearts,L,0,2,39.0,9234.0,Charlie Mulgrew,Greg Aitken,W,2,0,61.0,9234.0,Craig Gordon,3-4-3,4-4-2,L,0.0,2.0,0,8.0,7.0,87.5,0.0,0.0,0,0,W,2.0,0.0,2,11.0,3.0,27.3,0.18,0.67,0,1,L,0.0,2.0,2.0,2.0,2.0,0.0,-100.0,1,0,1,0,W,2.0,0.0,0.0,0.0,0.0,7.0,7.0,100.0,0,0,0,0,2021/2022,21/22
2021-09-19,12:00,Premiership,Regular season,Sun,Dundee United,Dundee,W,1,0,58.0,12806.0,Calum Butcher,John Beaton,L,0,1,43.0,12806.0,Jordan McGhee,4-3-3,4-5-1,W,1.0,0.0,1,16.0,6.0,37.5,0.06,0.17,0,0,L,0.0,1.0,0,10.0,3.0,30.0,0.0,0.0,0,0,W,1.0,0.0,0.0,0.0,0.0,2.0,100.0,0,0,0,0,L,0.0,1.0,1.0,1.0,1.0,6.0,5.0,83.3,0,0,0,0,2021/2022,21/22
2021-10-02,15:00,Premiership,Regular season,Sat,Dundee United,Ross County,W,1,0,50.0,6548.0,Benjamin Siegrist,Don Robertson,L,0,1,50.0,6548.0,Jack Baldwin,4-3-3,4-5-1,W,1.0,0.0,1,14.0,4.0,28.6,0.07,0.25,0,0,L,0.0,1.0,0,13.0,5.0,38.5,0.0,0.0,0,0,W,1.0,0.0,0.0,0.0,0.0,5.0,100.0,0,0,0,0,L,0.0,1.0,1.0,1.0,1.0,4.0,3.0,75.0,0,0,0,0,2021/2022,21/22
2021-10-23,15:00,Premiership,Regular season,Sat,Dundee United,Motherwell,W,2,1,50.0,6854.0,Benjamin Siegrist,Kevin Clancy,L,1,2,50.0,6854.0,Stephen O'Donnell,4-3-3,4-5-1,W,2.0,1.0,2,11.0,4.0,36.4,0.18,0.5,0,0,L,1.0,2.0,1,11.0,5.0,45.5,0.0,0.0,1,1,W,2.0,1.0,1.0,1.0,1.0,4.0,100.0,1,1,0,0,L,1.0,2.0,2.0,2.0,2.0,4.0,2.0,50.0,0,0,0,0,2021/2022,21/22
2021-10-30,15:00,Premiership,Regular season,Sat,Dundee United,St Johnstone,L,0,1,63.0,7580.0,Benjamin Siegrist,David Munro,W,1,0,37.0,7580.0,Liam Gordon,3-4-3,4-3-3,L,0.0,1.0,0,19.0,7.0,36.8,0.0,0.0,0,0,W,1.0,0.0,1,6.0,2.0,33.3,0.17,0.5,0,0,L,0.0,1.0,1.0,1.0,1.0,1.0,50.0,0,0,0,0,W,1.0,0.0,0.0,0.0,0.0,7.0,7.0,100.0,0,0,0,0,2021/2022,21/22
2021-11-20,15:00,Premiership,Regular season,Sat,Dundee United,Aberdeen,W,1,0,38.0,10500.0,Calum Butcher,Bobby Madden,L,0,1,63.0,10500.0,Scott Brown,3-4-1-2,4-5-1,W,1.0,0.0,1,8.0,2.0,25.0,0.13,0.5,0,0,L,0.0,1.0,0,12.0,4.0,33.3,0.0,0.0,0,0,W,1.0,0.0,0.0,0.0,0.0,4.0,100.0,0,0,0,0,L,0.0,1.0,1.0,1.0,1.0,2.0,1.0,50.0,0,0,0,0,2021/2022,21/22
2021-12-05,12:00,Premiership,Regular season,Sun,Dundee United,Celtic,L,0,3,29.0,8311.0,Ryan Edwards,Don Robertson,W,3,0,71.0,8311.0,Callum McGregor,4-3-3,4-5-1,L,0.0,3.0,0,6.0,2.0,33.3,0.0,0.0,0,0,W,3.0,0.0,3,26.0,11.0,42.3,0.12,0.27,0,0,L,0.0,3.0,3.0,3.0,3.0,8.0,72.7,0,0,0,0,W,3.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,0,0,0,0,2021/2022,21/22
2021-12-11,15:00,Premiership,Regular season,Sat,Dundee United,Livingston,L,0,1,60.0,4552.0,Ryan Edwards,Gavin Duncan,W,1,0,40.0,4552.0,Nicky Devlin,4-3-3,4-4-1-1,L,0.0,1.0,0,17.0,3.0,17.6,0.0,0.0,0,0,W,1.0,0.0,1,9.0,2.0,22.2,0.0,0.0,1,1,L,0.0,1.0,1.0,1.0,1.0,1.0,100.0,1,1,0,0,W,1.0,0.0,0.0,0.0,0.0,3.0,3.0,100.0,0,0,0,0,2021/2022,21/22
2021-12-26,15:00,Premiership,Regular season,Sun,Dundee United,Hibernian,L,1,3,35.0,500.0,Charlie Mulgrew,William Collum,W,3,1,65.0,500.0,Paul Hanlon,3-4-1-2,5-3-2,L,1.0,3.0,1,8.0,3.0,37.5,0.13,0.33,0,0,W,3.0,1.0,3,17.0,5.0,29.4,0.18,0.6,0,0,L,1.0,3.0,3.0,3.0,3.0,2.0,40.0,0,0,0,0,W,3.0,1.0,1.0,1.0,1.0,3.0,2.0,66.7,0,0,0,0,2021/2022,21/22
2022-01-18,19:45,Premiership,Regular season,Tue,Dundee United,St Mirren,L,1,2,63.0,4978.0,Ryan Edwards,Alan Muir,W,2,1,37.0,4978.0,Joe Shaughnessy,3-5-1-1,4-4-1-1,L,1.0,2.0,0,16.0,4.0,25.0,0.0,0.0,0,0,W,2.0,1.0,2,11.0,3.0,27.3,0.18,0.67,0,0,L,1.0,2.0,2.0,2.0,2.0,1.0,33.3,0,0,0,0,W,2.0,1.0,1.0,1.0,1.0,6.0,4.0,83.3,0,0,0,0,2021/2022,21/22
2022-01-26,19:45,Premiership,Regular season,Wed,Dundee United,Ross County,W,2,1,61.0,4519.0,Ryan Edwards,David Munro,L,1,2,39.0,4519.0,Blair Spittal,4-1-4-1,4-3-3,W,2.0,1.0,2,24.0,5.0,20.8,0.04,0.2,1,1,L,1.0,2.0,1,16.0,5.0,31.3,0.06,0.2,0,0,W,2.0,1.0,1.0,1.0,1.0,4.0,80.0,0,0,0,0,L,1.0,2.0,2.0,2.0,2.0,4.0,3.0,75.0,1,1,0,0,2021/2022,21/22
2022-02-09,19:45,Premiership,Regular season,Wed,Dundee United,Motherwell,W,2,0,47.0,4591.0,Ryan Edwards,Alan Muir,L,0,2,53.0,4591.0,Liam Kelly,4-3-3,3-5-2,W,2.0,0.0,2,8.0,2.0,25.0,0.25,1.0,0,0,L,0.0,2.0,0,17.0,2.0,11.8,0.0,0.0,0,0,W,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0,0,0,0,L,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0,0,0,0,2021/2022,21/22
2022-02-20,12:00,Premiership,Regular season,Sun,Dundee United,Rangers,D,1,1,26.0,9993.0,Charlie Mulgrew,Bobby Madden,D,1,1,74.0,9993.0,James Tavernier,4-2-3-1,3-5-2,D,1.0,1.0,1,5.0,2.0,40.0,0.2,0.5,0,0,D,1,1,1,29.0,3.0,10.3,0.03,0.33,0,0,D,1.0,1.0,1.0,1.0,1.0,2.0,66.7,0,0,0,0,D,1,1,1.0,1,1.0,2.0,1.0,50.0,0,0,0,0,2021/2022,21/22
2022-03-05,15:00,Premiership,Regular season,Sat,Dundee United,Hearts,D,2,2,35.0,7172.0,Ryan Edwards,William Collum,D,2,2,65.0,7172.0,Craig Gordon,4-2-3-1,3-5-2,D,2.0,2.0,2,8.0,2.0,25.0,0.13,0.5,1,1,D,2.0,2.0,2,14.0,3.0,21.4,0.14,0.67,0,0,D,2.0,2.0,2.0,2.0,2.0,1.0,33.3,0,0,0,0,D,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,1,1,0,0,2021/2022,21/22
2022-04-09,15:00,Premiership,Regular season,Sat,Dundee United,Dundee,D,2,2,54.0,10307.0,Ryan Edwards,Steven McLean,D,2,2,46.0,10307.0,Charlie Adam,4-3-3,3-4-1-2,D,2.0,2.0,2,11.0,3.0,27.3,0.18,0.67,0,0,D,2.0,2.0,2,13.0,7.0,53.8,0.15,0.29,0,0,D,2.0,2.0,2.0,2.0,2.0,5.0,71.4,0,0,0,0,D,2.0,2.0,2.0,2.0,2.0,3.0,1.0,33.3,0,0,0,0,2021/2022,21/22
2022-04-24,15:00,Premiership,Championship round,Sun,Dundee United,Hearts,L,2,3,43.0,6421.0,Ryan Edwards,Colin Steven,W,3,2,57.0,6421.0,Craig Gordon,3-4-3,3-5-2,L,2.0,3.0,2,11.0,6.0,54.5,0.18,0.33,0,0,W,3.0,2.0,3,20.0,7.0,35.0,0.15,0.43,0,0,L,2.0,3.0,3.0,3.0,3.0,4.0,57.1,0,0,0,0,W,3.0,2.0,2.0,2.0,2.0,6.0,4.0,66.7,0,0,0,0,2021/2022,21/22
2022-04-30,15:00,Premiership,Championship round,Sat,Dundee United,Motherwell,W,1,0,58.0,6250.0,Ryan Edwards,Kevin Clancy,L,0,1,42.0,6250.0,Liam Kelly,3-4-3,3-5-2,W,1.0,0.0,1,8.0,3.0,37.5,0.13,0.33,0,0,L,0.0,1.0,0,12.0,2.0,16.7,0.0,0.0,0,0,W,1.0,0.0,0.0,0.0,0.0,2.0,100.0,0,0,0,0,L,0.0,1.0,1.0,1.0,1.0,3.0,2.0,66.7,0,0,0,0,2021/2022,21/22
2022-05-11,19:30,Premiership,Championship round,Wed,Dundee United,Celtic,D,1,1,29.0,9401.0,Ryan Edwards,Nick Walsh,D,1,1,71.0,9401.0,Callum McGregor,4-3-3,3-5-2,D,1.0,1.0,1,10.0,2.0,20.0,0.1,0.5,0,0,D,1.0,1.0,1,13.0,2.0,15.4,0.08,0.5,0,0,D,1.0,1.0,1.0,1.0,1.0,1.0,50.0,0,0,0,0,D,1.0,1.0,1.0,1.0,1.0,2.0,1.0,50.0,0,0,0,0,2021/2022,21/22
2021-07-31,15:00,Premiership,Regular season,Sat,Ross County,St Johnstone,D,0,0,45.0,1990.0,Keith Watson,Colin Steven,D,0,0,56.0,1990.0,Jason Kerr,3-5-2,3-5-2,D,0.0,0.0,0,4.0,0.0,0.0,0.0,,0,0,D,0.0,0.0,0,10.0,2.0,20.0,0.0,0.0,0,1,D,0.0,0.0,0.0,0.0,0.0,2.0,100.0,1,0,0,1,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,2021/2022,21/22
2021-08-22,15:00,Premiership,Regular season,Sun,Ross County,Rangers,L,2,4,33.0,6450.0,Blair Spittal,David Munro,W,4,2,67.0,6450.0,James Tavernier,4-3-3,4-5-1,L,2.0,4.0,2,9.0,5.0,55.6,0.11,0.2,1,1,W,4,2,4,21.0,11.0,52.4,0.19,0.36,0,0,L,2.0,4.0,4.0,4.0,4.0,7.0,63.6,0,0,0,0,W,4,2,2.0,2,2.0,4.0,3.0,75.0,1,1,0,0,2021/2022,21/22
2021-09-18,15:00,Premiership,Regular season,Sat,Ross County,Hearts,D,2,2,38.0,3802.0,Blair Spittal,David Dickinson,D,2,2,62.0,3802.0,Craig Gordon,3-4-1-2,3-4-1-2,D,2.0,2.0,2,8.0,4.0,50.0,0.25,0.5,0,0,D,2.0,2.0,2,17.0,5.0,29.4,0.12,0.4,0,0,D,2.0,2.0,2.0,2.0,2.0,3.0,60.0,0,0,0,0,D,2.0,2.0,2.0,2.0,2.0,3.0,1.0,33.3,0,0,0,0,2021/2022,21/22
2021-10-16,15:00,Premiership,Regular season,Sat,Ross County,St Mirren,L,2,3,56.0,3882.0,Jack Baldwin,David Munro,W,3,2,44.0,3882.0,Joe Shaughnessy,3-4-3,4-3-3,L,2.0,3.0,2,20.0,5.0,25.0,0.1,0.4,0,0,W,3.0,2.0,3,14.0,4.0,28.6,0.21,0.75,0,0,L,2.0,3.0,3.0,3.0,3.0,1.0,25.0,0,0,0,0,W,3.0,2.0,2.0,2.0,2.0,5.0,3.0,60.0,0,0,0,0,2021/2022,21/22
2021-10-23,15:00,Premiership,Regular season,Sat,Ross County,Livingston,L,2,3,63.0,2566.0,Jack Baldwin,Euan Anderson,W,3,2,37.0,2566.0,Nicky Devlin,4-2-3-1,4-2-3-1,L,2.0,3.0,2,13.0,4.0,30.8,0.08,0.25,1,2,W,3.0,2.0,3,6.0,3.0,50.0,0.5,1.0,0,0,L,2.0,3.0,3.0,3.0,3.0,0.0,0.0,0,0,0,0,W,3.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,2,1,1,0,2021/2022,21/22
2021-11-24,19:45,Premiership,Regular season,Wed,Ross County,Hibernian,W,1,0,41.0,3316.0,Jack Baldwin,Gavin Duncan,L,0,1,59.0,3316.0,Paul Hanlon,3-5-2,4-4-1-1,W,1.0,0.0,1,10.0,5.0,50.0,0.1,0.2,0,0,L,0.0,1.0,0,6.0,4.0,66.7,0.0,0.0,0,0,W,1.0,0.0,0.0,0.0,0.0,4.0,100.0,0,0,0,0,L,0.0,1.0,1.0,1.0,1.0,5.0,4.0,80.0,0,0,0,0,2021/2022,21/22
2021-11-27,15:00,Premiership,Regular season,Sat,Ross County,Dundee United,D,1,1,54.0,3214.0,Jack Baldwin,Greg Aitken,D,1,1,46.0,3214.0,Ryan Edwards,4-4-1-1,4-2-3-1,D,1.0,1.0,1,9.0,5.0,55.6,0.11,0.2,0,0,D,1.0,1.0,1,8.0,4.0,50.0,0.13,0.25,0,0,D,1.0,1.0,1.0,1.0,1.0,3.0,75.0,0,0,0,0,D,1.0,1.0,1.0,1.0,1.0,4.0,3.0,75.0,0,0,0,0,2021/2022,21/22
2021-12-11,15:00,Premiership,Regular season,Sat,Ross County,Dundee,W,3,2,55.0,3122.0,Keith Watson,Bobby Madden,L,2,3,45.0,3122.0,Charlie Adam,4-4-1-1,4-2-3-1,W,3.0,2.0,2,7.0,5.0,71.4,0.29,0.4,0,0,L,2.0,3.0,2,14.0,5.0,35.7,0.14,0.4,0,0,W,3.0,2.0,2.0,2.0,2.0,3.0,60.0,0,0,0,0,L,2.0,3.0,3.0,3.0,3.0,5.0,2.0,40.0,0,0,0,0,2021/2022,21/22
2021-12-15,19:45,Premiership,Regular season,Wed,Ross County,Celtic,L,1,2,25.0,5592.0,Keith Watson,Alan Muir,W,2,1,75.0,5592.0,Callum McGregor,4-3-3,4-2-3-1,L,1.0,2.0,1,7.0,2.0,28.6,0.14,0.5,0,0,W,2.0,1.0,2,25.0,8.0,32.0,0.08,0.25,0,0,L,1.0,2.0,2.0,2.0,2.0,5.0,71.4,0,0,0,0,W,2.0,1.0,1.0,1.0,1.0,2.0,1.0,50.0,0,0,0,0,2021/2022,21/22
2022-01-18,19:45,Premiership,Regular season,Tue,Ross County,Motherwell,W,3,1,43.0,2523.0,Blair Spittal,John Beaton,L,1,3,57.0,2523.0,Stephen O'Donnell,4-3-3,4-2-3-1,W,3.0,1.0,2,5.0,2.0,40.0,0.2,0.5,1,1,L,1.0,3.0,1,14.0,3.0,21.4,0.07,0.33,0,0,W,3.0,1.0,1.0,1.0,1.0,2.0,66.7,0,0,0,0,L,1.0,3.0,3.0,3.0,3.0,2.0,0.0,0.0,1,1,0,0,2021/2022,21/22
2022-01-29,12:30,Premiership,Regular season,Sat,Ross County,Rangers,D,3,3,28.0,6401.0,Jack Baldwin,Nick Walsh,D,3,3,72.0,6401.0,James Tavernier,4-3-3,4-2-3-1,D,3.0,3.0,3,6.0,4.0,66.7,0.5,0.75,0,0,D,3,3,3,26.0,12.0,46.2,0.12,0.25,0,0,D,3.0,3.0,3.0,3.0,3.0,9.0,75.0,0,0,0,0,D,3,3,3.0,3,3.0,4.0,1.0,25.0,0,0,0,0,2021/2022,21/22
2022-02-01,19:45,Premiership,Regular season,Tue,Ross County,Aberdeen,D,1,1,39.0,3343.0,Keith Watson,Alan Muir,D,1,1,61.0,3343.0,Scott Brown,4-2-3-1,4-4-2,D,1.0,1.0,1,5.0,2.0,40.0,0.2,0.5,0,0,D,1.0,1.0,1,18.0,7.0,38.9,0.06,0.14,0,0,D,1.0,1.0,1.0,1.0,1.0,6.0,85.7,0,0,0,0,D,1.0,1.0,1.0,1.0,1.0,2.0,1.0,50.0,0,0,0,0,2021/2022,21/22
2022-02-09,19:45,Premiership,Regular season,Wed,Ross County,Livingston,D,1,1,55.0,2224.0,Keith Watson,David Munro,D,1,1,45.0,2224.0,Nicky Devlin,4-3-3,4-2-3-1,D,1.0,1.0,1,9.0,4.0,44.4,0.11,0.25,0,0,D,1.0,1.0,1,17.0,4.0,23.5,0.06,0.25,0,1,D,1.0,1.0,1.0,1.0,1.0,3.0,75.0,1,0,0,1,D,1.0,1.0,1.0,1.0,1.0,4.0,3.0,75.0,0,0,0,0,2021/2022,21/22
2022-02-26,15:00,Premiership,Regular season,Sat,Ross County,St Johnstone,W,3,1,53.0,3161.0,Keith Watson,Nick Walsh,L,1,3,47.0,3161.0,Liam Gordon,3-4-1-2,4-2-3-1,W,3.0,1.0,3,6.0,3.0,50.0,0.5,1.0,0,0,L,1.0,3.0,1,15.0,3.0,20.0,0.07,0.33,0,0,W,3.0,1.0,1.0,1.0,1.0,2.0,66.7,0,0,0,0,L,1.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0,0,0,0,2021/2022,21/22
2022-03-05,15:00,Premiership,Regular season,Sat,Ross County,St Mirren,W,1,0,41.0,3229.0,Jack Baldwin,David Dickinson,L,0,1,59.0,3229.0,Joe Shaughnessy,5-4-1,4-2-3-1,W,1.0,0.0,1,7.0,2.0,28.6,0.0,0.0,1,1,L,0.0,1.0,0,7.0,1.0,14.3,0.0,0.0,0,0,W,1.0,0.0,0.0,0.0,0.0,1.0,100.0,0,0,0,0,L,0.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1,1,0,0,2021/2022,21/22
2022-04-02,15:00,Premiership,Regular season,Sat,Ross County,Hearts,D,1,1,33.0,5210.0,Jack Baldwin,Gavin Duncan,D,1,1,67.0,5210.0,Craig Gordon,3-4-3,4-2-3-1,D,1.0,1.0,1,18.0,5.0,27.8,0.06,0.2,0,0,D,1.0,1.0,1,19.0,4.0,21.1,0.05,0.25,0,1,D,1.0,1.0,1.0,1.0,1.0,2.0,50.0,1,0,1,0,D,1.0,1.0,1.0,1.0,1.0,5.0,4.0,80.0,0,0,0,0,2021/2022,21/22
2022-04-24,14:30,Premiership,Championship round,Sun,Ross County,Celtic,L,0,2,26.0,6698.0,Keith Watson,Kevin Clancy,W,2,0,74.0,6698.0,Callum McGregor,4-3-3,4-2-3-1,L,0.0,2.0,0,6.0,1.0,16.7,0.0,0.0,0,0,W,2.0,0.0,2,22.0,5.0,22.7,0.09,0.4,0,0,L,0.0,2.0,2.0,2.0,2.0,3.0,60.0,0,0,0,0,W,2.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0,0,0,0,2021/2022,21/22
