fbref_date,fbref_time,fbref_comp,fbref_round,fbref_day,fbref_hometeam,fbref_awayteam,fbref_score_fixtures_hometeam_result,fbref_score_fixtures_hometeam_gf,fbref_score_fixtures_hometeam_ga,fbref_score_fixtures_hometeam_poss,fbref_score_fixtures_hometeam_attendance,fbref_score_fixtures_hometeam_captain,fbref_referee,fbref_score_fixtures_awayteam_result,fbref_score_fixtures_awayteam_gf,fbref_score_fixtures_awayteam_ga,fbref_score_fixtures_awayteam_poss,fbref_score_fixtures_awayteam_attendance,fbref_score_fixtures_awayteam_captain,fbref_score_fixtures_awayteam_formation,fbref_score_fixtures_hometeam_formation,fbref_shooting_hometeam_result,fbref_shooting_hometeam_gf,fbref_shooting_hometeam_ga,fbref_shooting_hometeam_gls,fbref_shooting_hometeam_sh,fbref_shooting_hometeam_sot,fbref_shooting_hometeam_sot_percentage,fbref_shooting_hometeam_gsh,fbref_shooting_hometeam_gsot,fbref_shooting_hometeam_pk,fbref_shooting_hometeam_pkatt,fbref_shooting_awayteam_result,fbref_shooting_awayteam_gf,fbref_shooting_awayteam_ga,fbref_shooting_awayteam_gls,fbref_shooting_awayteam_sh,fbref_shooting_awayteam_sot,fbref_shooting_awayteam_sot_percentage,fbref_shooting_awayteam_gsh,fbref_shooting_awayteam_gsot,fbref_shooting_awayteam_pk,fbref_shooting_awayteam_pkatt,fbref_goalkeeping_hometeam_result,fbref_goalkeeping_hometeam_gf,fbref_goalkeeping_hometeam_ga,fbref_goalkeeping_hometeam_ga,fbref_goalkeeping_hometeam_ga,fbref_goalkeeping_hometeam_ga,fbref_goalkeeping_hometeam_saves,fbref_goalkeeping_hometeam_save_percentage,fbref_goalkeeping_hometeam_pkatt,fbref_goalkeeping_hometeam_pka,fbref_goalkeeping_hometeam_pksv,fbref_goalkeeping_hometeam_pkm,fbref_goalkeeping_awayteam_result,fbref_goalkeeping_awayteam_gf,fbref_goalkeeping_awayteam_ga,fbref_goalkeeping_awayteam_ga,fbref_goalkeeping_awayteam_ga,fbref_goalkeeping_awayteam_ga,fbref_goalkeeping_awayteam_sota,fbref_goalkeeping_awayteam_saves,fbref_goalkeeping_awayteam_save_percentage,fbref_goalkeeping_awayteam_pkatt,fbref_goalkeeping_awayteam_pka,fbref_goalkeeping_awayteam_pksv,fbref_goalkeeping_awayteam_pkm,fbref_full_season_format,fbref_shortened_season
2024-04-28,12:30,Premiership,Championship round,Sun,St Mirren,Rangers,L,1,2,33.0,6800,Mark O'Hara,Nick Walsh,W,2,1,67.0,6800,James Tavernier,4-2-3-1,3-4-3,L,1.0,2.0,1,12.0,5.0,41.7,0.08,0.2,0,0,W,2.0,1.0,1,20.0,6.0,30.0,0.05,0.17,0,0,L,1.0,2.0,2.0,2.0,2.0,5.0,71.4,0,0,0,0,W,2.0,1.0,1.0,1.0,1.0,5.0,4.0,80.0,0,0,0,0,2023/2024,23/24
2024-05-11,15:00,Premiership,Championship round,Sat,St Mirren,Kilmarnock,L,0,1,62.0,7645,Mark O'Hara,Euan Anderson,W,1,0,38.0,7645,Kyle Vassell,4-4-2,3-4-3,L,0.0,1.0,0,10.0,2.0,20.0,0.0,0.0,0,0,W,1.0,0.0,1,15.0,4.0,26.7,0.07,0.25,0,0,L,0.0,1.0,1.0,1.0,1.0,3.0,75.0,0,0,0,0,W,1.0,0.0,0.0,0.0,0.0,4.0,2.0,100.0,0,0,0,0,2023/2024,23/24
2024-05-15,19:45,Premiership,Championship round,Wed,St Mirren,Hearts,D,2,2,44.0,7222,Mark O'Hara,William Collum,D,2,2,56.0,7222,Craig Gordon,3-5-2,3-4-3,D,2.0,2.0,2,14.0,5.0,35.7,0.14,0.4,0,0,D,2.0,2.0,2,10.0,4.0,40.0,0.2,0.5,0,0,D,2.0,2.0,2.0,2.0,2.0,2.0,50.0,0,0,0,0,D,2.0,2.0,2.0,2.0,2.0,5.0,3.0,60.0,0,0,0,0,2023/2024,23/24
2023-08-05,15:00,Premiership,Regular season,Sat,Dundee,Motherwell,D,1,1,41.0,6391,Joe Shaughnessy,David Dickinson,D,1,1,59.0,6391,Liam Kelly,3-5-2,3-5-2,D,1.0,1.0,1,17.0,2.0,11.8,0.06,0.5,0,0,D,1.0,1.0,1,13.0,3.0,23.1,0.08,0.33,0,0,D,1.0,1.0,1.0,1.0,1.0,2.0,66.7,0,0,0,0,D,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,2023/2024,23/24
2023-08-27,15:00,Premiership,Regular season,Sun,Dundee,Hearts,W,1,0,35.0,8104,Joe Shaughnessy,Alan Muir,L,0,1,65.0,8104,Lawrence Shankland,4-3-3,4-4-2,W,1.0,0.0,1,12.0,4.0,33.3,0.08,0.25,0,0,L,0.0,1.0,0,10.0,5.0,50.0,0.0,0.0,0,0,W,1.0,0.0,0.0,0.0,0.0,4.0,100.0,0,0,0,0,L,0.0,1.0,1.0,1.0,1.0,4.0,3.0,75.0,0,0,0,0,2023/2024,23/24
2023-09-23,15:00,Premiership,Regular season,Sat,Dundee,Kilmarnock,D,2,2,38.0,6101,Joe Shaughnessy,David Munro,D,2,2,62.0,6101,Kyle Vassell,4-4-2,4-3-3,D,2.0,2.0,2,10.0,3.0,30.0,0.2,0.67,0,0,D,2.0,2.0,2,23.0,3.0,13.0,0.04,0.33,1,1,D,2.0,2.0,2.0,2.0,2.0,1.0,50.0,1,1,0,0,D,2.0,2.0,2.0,2.0,2.0,3.0,1.0,33.3,0,0,0,0,2023/2024,23/24
2023-10-24,19:45,Premiership,Regular season,Tue,Dundee,Ross County,D,0,0,53.0,4887,Joe Shaughnessy,Colin Steven,D,0,0,47.0,4887,Jack Baldwin,3-4-1-2,5-3-2,D,0.0,0.0,0,15.0,9.0,60.0,0.0,0.0,0,0,D,0.0,0.0,0,6.0,4.0,66.7,0.0,0.0,0,0,D,0.0,0.0,0.0,0.0,0.0,4.0,100.0,0,0,0,0,D,0.0,0.0,0.0,0.0,0.0,9.0,9.0,100.0,0,0,0,0,2023/2024,23/24
2023-11-01,20:30,Premiership,Regular season,Wed,Dundee,Rangers,L,0,5,32.0,8970,Joe Shaughnessy,Kevin Clancy,W,5,0,68.0,8970,James Tavernier,4-2-3-1,4-1-4-1,L,0.0,5.0,0,9.0,4.0,44.4,0.0,0.0,0,0,W,5.0,0.0,5,32.0,11.0,34.4,0.13,0.36,1,1,L,0.0,5.0,5.0,5.0,5.0,6.0,60.0,1,1,0,0,W,5.0,0.0,0.0,0.0,0.0,4.0,4.0,100.0,0,0,0,0,2023/2024,23/24
2023-11-05,14:00,Premiership,Regular season,Sun,Dundee,Livingston,W,1,0,46.0,4769,Joe Shaughnessy,Alan Muir,L,0,1,54.0,4769,Michael Devlin,4-3-1-2,3-5-2,W,1.0,0.0,1,10.0,3.0,30.0,0.1,0.33,0,0,L,0.0,1.0,0,16.0,3.0,18.8,0.0,0.0,0,0,W,1.0,0.0,0.0,0.0,0.0,3.0,100.0,0,0,0,0,L,0.0,1.0,1.0,1.0,1.0,3.0,2.0,66.7,0,0,0,0,2023/2024,23/24
2023-11-11,15:00,Premiership,Regular season,Sat,Dundee,St Mirren,W,4,0,42.0,5496,Joe Shaughnessy,Matthew MacDermid,L,0,4,58.0,5496,Marcus Fraser,3-4-3,3-5-2,W,4.0,0.0,4,11.0,7.0,63.6,0.27,0.43,1,1,L,0.0,4.0,0,5.0,0.0,0.0,0.0,,0,0,W,4.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,L,0.0,4.0,4.0,4.0,4.0,6.0,3.0,50.0,1,1,0,0,2023/2024,23/24
2023-11-25,15:00,Premiership,Regular season,Sat,Dundee,Hibernian,L,1,2,45.0,6652,Joe Shaughnessy,Don Robertson,W,2,1,55.0,6652,Joe Newell,4-4-2,3-5-2,L,1.0,2.0,1,19.0,7.0,36.8,0.05,0.14,0,0,W,2.0,1.0,2,10.0,3.0,30.0,0.2,0.67,0,0,L,1.0,2.0,2.0,2.0,2.0,1.0,33.3,0,0,0,0,W,2.0,1.0,1.0,1.0,1.0,7.0,6.0,85.7,0,0,0,0,2023/2024,23/24
2023-12-26,15:00,Premiership,Regular season,Tue,Dundee,Celtic,L,0,3,26.0,9144,Joe Shaughnessy,Don Robertson,W,3,0,74.0,9144,Callum McGregor,4-3-3,3-5-2,L,0.0,3.0,0,5.0,1.0,20.0,0.0,0.0,0,0,W,3.0,0.0,3,38.0,7.0,18.4,0.08,0.43,0,0,L,0.0,3.0,3.0,3.0,3.0,4.0,57.1,0,0,0,0,W,3.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0,0,0,0,2023/2024,23/24
2024-02-03,15:00,Premiership,Regular season,Sat,Dundee,Hearts,L,2,3,43.0,7506,Joe Shaughnessy,Graham Grainger,W,3,2,58.0,7506,Lawrence Shankland,4-2-3-1,5-3-2,L,2.0,3.0,2,14.0,7.0,50.0,0.14,0.29,0,0,W,3.0,2.0,3,18.0,6.0,33.3,0.11,0.33,1,1,L,2.0,3.0,3.0,3.0,3.0,3.0,60.0,1,1,0,0,W,3.0,2.0,2.0,2.0,2.0,7.0,5.0,71.4,0,0,0,0,2023/2024,23/24
2024-02-11,14:00,Premiership,Regular season,Sun,Dundee,St Johnstone,W,2,1,58.0,7102,Joe Shaughnessy,David Munro,L,1,2,42.0,7102,Liam Gordon,3-4-1-2,4-1-3-2,W,2.0,1.0,2,26.0,6.0,23.1,0.04,0.17,1,1,L,1.0,2.0,1,15.0,3.0,20.0,0.07,0.33,0,0,W,2.0,1.0,1.0,1.0,1.0,2.0,66.7,0,0,0,0,L,1.0,2.0,2.0,2.0,2.0,5.0,4.0,80.0,1,1,0,0,2023/2024,23/24
2024-02-17,15:00,Premiership,Regular season,Sat,Dundee,Ross County,W,2,0,53.0,5846,Joe Shaughnessy,Calum Scott,L,0,2,48.0,5846,Ryan Leak,4-4-2,4-3-3,W,2.0,0.0,2,14.0,4.0,28.6,0.14,0.5,0,0,L,0.0,2.0,0,17.0,3.0,17.6,0.0,0.0,0,0,W,2.0,0.0,0.0,0.0,0.0,3.0,100.0,0,0,0,0,L,0.0,2.0,2.0,2.0,2.0,4.0,2.0,50.0,0,0,0,0,2023/2024,23/24
2024-03-02,15:00,Premiership,Regular season,Sat,Dundee,Kilmarnock,D,2,2,53.0,5588,Joe Shaughnessy,Colin Steven,D,2,2,48.0,5588,Kyle Vassell,4-4-2,3-5-2,D,2.0,2.0,1,14.0,5.0,35.7,0.0,0.0,1,1,D,2.0,2.0,2,9.0,7.0,77.8,0.22,0.29,0,0,D,2.0,2.0,2.0,2.0,2.0,5.0,71.4,0,0,0,0,D,2.0,2.0,2.0,2.0,2.0,5.0,4.0,80.0,1,1,0,0,2023/2024,23/24
2024-03-13,19:45,Premiership,Regular season,Wed,Dundee,Aberdeen,W,1,0,54.0,8215,Joe Shaughnessy,Steven McLean,L,0,1,46.0,8215,Graeme Shinnie,4-2-3-1,3-5-2,W,1.0,0.0,1,18.0,6.0,33.3,0.0,0.0,1,1,L,0.0,1.0,0,10.0,2.0,20.0,0.0,0.0,0,0,W,1.0,0.0,0.0,0.0,0.0,2.0,100.0,0,0,0,0,L,0.0,1.0,1.0,1.0,1.0,5.0,5.0,100.0,1,1,0,0,2023/2024,23/24
2024-04-06,15:00,Premiership,Regular season,Sat,Dundee,Motherwell,L,2,3,47.0,5924,Joe Shaughnessy,David Dickinson,W,3,2,53.0,5924,Liam Kelly,3-4-1-2,3-5-2,L,2.0,3.0,2,6.0,2.0,33.3,0.33,1.0,0,0,W,3.0,2.0,3,20.0,5.0,25.0,0.15,0.6,0,1,L,2.0,3.0,3.0,3.0,3.0,1.0,0.0,1,0,1,0,W,3.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0,0,0,0,2023/2024,23/24
2024-04-17,20:00,Premiership,Regular season,Wed,Dundee,Rangers,D,0,0,35.0,9010,Joe Shaughnessy,Don Robertson,D,0,0,65.0,9010,James Tavernier,4-2-3-1,4-1-3-2,D,0.0,0.0,0,7.0,1.0,14.3,0.0,0.0,0,0,D,0.0,0.0,0,17.0,5.0,29.4,0.0,0.0,0,0,D,0.0,0.0,0.0,0.0,0.0,5.0,100.0,0,0,0,0,D,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0,0,0,0,2023/2024,23/24
2024-04-28,15:00,Premiership,Championship round,Sun,Dundee,Celtic,L,1,2,32.0,9120,Luke McCowan,John Beaton,W,2,1,68.0,9120,Callum McGregor,4-3-3,4-5-1,L,1.0,2.0,1,11.0,6.0,54.5,0.09,0.17,0,0,W,2.0,1.0,2,13.0,6.0,46.2,0.15,0.33,0,0,L,1.0,2.0,2.0,2.0,2.0,4.0,66.7,0,0,0,0,W,2.0,1.0,1.0,1.0,1.0,6.0,5.0,83.3,0,0,0,0,2023/2024,23/24
2024-05-04,15:00,Premiership,Championship round,Sat,Dundee,St Mirren,L,1,3,58.0,6877,Luke McCowan,Matthew MacDermid,W,3,1,42.0,6877,Mark O'Hara,3-4-3,3-5-2,L,1.0,3.0,1,10.0,4.0,40.0,0.1,0.25,0,0,W,3.0,1.0,3,12.0,7.0,58.3,0.25,0.43,0,0,L,1.0,3.0,3.0,3.0,3.0,4.0,57.1,0,0,0,0,W,3.0,1.0,1.0,1.0,1.0,4.0,3.0,75.0,0,0,0,0,2023/2024,23/24
2024-05-18,12:30,Premiership,Championship round,Sat,Dundee,Kilmarnock,D,1,1,61.0,6637,Luke McCowan,Calum Scott,D,1,1,39.0,6637,Rory McKenzie,4-4-1-1,4-1-3-2,D,1.0,1.0,1,11.0,2.0,18.2,0.09,0.5,0,1,D,1.0,1.0,1,11.0,3.0,27.3,0.09,0.33,0,0,D,1.0,1.0,1.0,1.0,1.0,1.0,50.0,0,0,0,0,D,1.0,1.0,1.0,1.0,1.0,2.0,1.0,50.0,1,0,0,1,2023/2024,23/24
2023-08-13,12:00,Premiership,Regular season,Sun,Aberdeen,Celtic,L,1,3,33.0,18652,Graeme Shinnie,Kevin Clancy,W,3,1,67.0,18652,Callum McGregor,4-3-3,3-4-1-2,L,1.0,3.0,1,11.0,2.0,18.2,0.09,0.5,0,0,W,3.0,1.0,3,16.0,10.0,62.5,0.19,0.3,0,0,L,1.0,3.0,3.0,3.0,3.0,5.0,62.5,0,0,0,0,W,3.0,1.0,1.0,1.0,1.0,2.0,1.0,50.0,0,0,0,0,2023/2024,23/24
2023-09-03,15:00,Premiership,Regular season,Sun,Aberdeen,Hibernian,L,0,2,56.0,16471,Graeme Shinnie,David Munro,W,2,0,44.0,16471,Paul Hanlon,4-3-3,3-4-1-2,L,0.0,2.0,0,10.0,3.0,30.0,0.0,0.0,0,0,W,2.0,0.0,2,15.0,7.0,46.7,0.13,0.29,0,0,L,0.0,2.0,2.0,2.0,2.0,5.0,71.4,0,0,0,0,W,2.0,0.0,0.0,0.0,0.0,3.0,3.0,100.0,0,0,0,0,2023/2024,23/24
2023-09-24,15:00,Premiership,Regular season,Sun,Aberdeen,Ross County,W,4,0,49.0,15116,Graeme Shinnie,Don Robertson,L,0,4,51.0,15116,Jack Baldwin,3-4-1-2,3-4-1-2,W,4.0,0.0,4,13.0,6.0,46.2,0.31,0.67,0,0,L,0.0,4.0,0,11.0,2.0,18.2,0.0,0.0,0,0,W,4.0,0.0,0.0,0.0,0.0,2.0,100.0,0,0,0,0,L,0.0,4.0,4.0,4.0,4.0,6.0,2.0,33.3,0,0,0,0,2023/2024,23/24
2023-10-08,15:00,Premiership,Regular season,Sun,Aberdeen,St Johnstone,D,0,0,56.0,16816,Graeme Shinnie,David Munro,D,0,0,45.0,16816,Liam Gordon,4-1-4-1,3-4-1-2,D,0.0,0.0,0,10.0,3.0,30.0,0.0,0.0,0,0,D,0.0,0.0,0,9.0,0.0,0.0,0.0,,0,0,D,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,D,0.0,0.0,0.0,0.0,0.0,3.0,3.0,100.0,0,0,0,0,2023/2024,23/24
2023-11-26,12:00,Premiership,Regular season,Sun,Aberdeen,Rangers,D,1,1,31.0,16911,Graeme Shinnie,Nick Walsh,D,1,1,69.0,16911,James Tavernier,4-2-3-1,5-3-2,D,1.0,1.0,1,5.0,4.0,80.0,0.2,0.25,0,0,D,1.0,1.0,1,22.0,10.0,45.5,0.0,0.0,1,1,D,1.0,1.0,1.0,1.0,1.0,9.0,100.0,1,1,0,0,D,1.0,1.0,1.0,1.0,1.0,4.0,3.0,75.0,0,0,0,0,2023/2024,23/24
2023-12-06,19:45,Premiership,Regular season,Wed,Aberdeen,Kilmarnock,L,0,1,64.0,13668,Graeme Shinnie,Matthew MacDermid,W,1,0,36.0,13668,Kyle Vassell,3-5-2,3-5-2,L,0.0,1.0,0,18.0,3.0,16.7,0.0,0.0,0,0,W,1.0,0.0,1,8.0,2.0,25.0,0.13,0.5,0,0,L,0.0,1.0,1.0,1.0,1.0,1.0,50.0,0,0,0,0,W,1.0,0.0,0.0,0.0,0.0,3.0,3.0,100.0,0,0,0,0,2023/2024,23/24
2023-12-09,15:00,Premiership,Regular season,Sat,Aberdeen,Hearts,W,2,1,51.0,16064,Graeme Shinnie,Chris Graham,L,1,2,49.0,16064,Lawrence Shankland,3-5-2,3-4-1-2,W,2.0,1.0,2,14.0,6.0,42.9,0.14,0.33,0,0,L,1.0,2.0,1,5.0,3.0,60.0,0.2,0.33,0,0,W,2.0,1.0,1.0,1.0,1.0,2.0,66.7,0,0,0,0,L,1.0,2.0,2.0,2.0,2.0,6.0,4.0,66.7,0,0,0,0,2023/2024,23/24
2023-12-20,19:45,Premiership,Regular season,Wed,Aberdeen,Livingston,W,2,1,59.0,13794,Graeme Shinnie,Nick Walsh,L,1,2,41.0,13794,Michael Devlin,3-4-3,3-4-1-2,W,2.0,1.0,2,11.0,6.0,54.5,0.18,0.33,0,0,L,1.0,2.0,1,11.0,4.0,36.4,0.09,0.25,0,0,W,2.0,1.0,1.0,1.0,1.0,3.0,75.0,0,0,0,0,L,1.0,2.0,2.0,2.0,2.0,6.0,4.0,66.7,0,0,0,0,2023/2024,23/24
2023-12-30,15:00,Premiership,Regular season,Sat,Aberdeen,St Mirren,L,0,3,67.0,17029,Graeme Shinnie,Grant Irvine,W,3,0,33.0,17029,Mark O'Hara,3-4-3,3-5-2,L,0.0,3.0,0,18.0,3.0,16.7,0.0,0.0,0,0,W,3.0,0.0,3,10.0,5.0,50.0,0.2,0.4,1,2,L,0.0,3.0,3.0,3.0,3.0,2.0,50.0,2,1,0,1,W,3.0,0.0,0.0,0.0,0.0,3.0,3.0,100.0,0,0,0,0,2023/2024,23/24
2024-01-30,19:45,Premiership,Regular season,Tue,Aberdeen,Dundee,D,1,1,53.0,15512,Graeme Shinnie,Nick Walsh,D,1,1,47.0,15512,Joe Shaughnessy,5-3-2,3-4-1-2,D,1.0,1.0,1,10.0,4.0,40.0,0.0,0.0,1,1,D,1.0,1.0,1,9.0,3.0,33.3,0.11,0.33,0,0,D,1.0,1.0,1.0,1.0,1.0,2.0,66.7,0,0,0,0,D,1.0,1.0,1.0,1.0,1.0,3.0,3.0,100.0,1,1,0,0,2023/2024,23/24
2024-02-03,12:30,Premiership,Regular season,Sat,Aberdeen,Celtic,D,1,1,29.0,17002,Graeme Shinnie,Steven McLean,D,1,1,71.0,17002,Callum McGregor,4-3-3,4-2-3-1,D,1.0,1.0,1,7.0,3.0,42.9,0.14,0.33,0,0,D,1.0,1.0,1,22.0,4.0,18.2,0.05,0.25,0,0,D,1.0,1.0,1.0,1.0,1.0,3.0,75.0,0,0,0,0,D,1.0,1.0,1.0,1.0,1.0,3.0,2.0,66.7,0,0,0,0,2023/2024,23/24
2024-02-14,19:45,Premiership,Regular season,Wed,Aberdeen,Motherwell,D,3,3,60.0,15290,Graeme Shinnie,Kevin Clancy,D,3,3,40.0,15290,Liam Kelly,3-5-2,3-4-3,D,3.0,3.0,3,14.0,7.0,50.0,0.21,0.43,0,0,D,3.0,3.0,3,11.0,7.0,63.6,0.18,0.29,1,1,D,3.0,3.0,3.0,3.0,3.0,3.0,60.0,1,1,0,0,D,3.0,3.0,3.0,3.0,3.0,7.0,4.0,57.1,0,0,0,0,2023/2024,23/24
2024-02-17,15:00,Premiership,Regular season,Sat,Aberdeen,Hibernian,D,2,2,44.0,18329,Graeme Shinnie,David Munro,D,2,2,56.0,18329,Joe Newell,4-1-4-1,4-3-3,D,2.0,2.0,2,22.0,12.0,54.5,0.09,0.17,0,0,D,2.0,2.0,2,7.0,6.0,85.7,0.29,0.33,0,0,D,2.0,2.0,2.0,2.0,2.0,4.0,66.7,0,0,0,0,D,2.0,2.0,2.0,2.0,2.0,12.0,10.0,83.3,0,0,0,0,2023/2024,23/24
2024-02-28,19:45,Premiership,Regular season,Wed,Aberdeen,St Johnstone,L,0,2,54.0,14226,Graeme Shinnie,Don Robertson,W,2,0,46.0,14226,Liam Gordon,4-2-3-1,3-4-3,L,0.0,2.0,0,17.0,5.0,29.4,0.0,0.0,0,0,W,2.0,0.0,2,8.0,4.0,50.0,0.13,0.25,1,1,L,0.0,2.0,2.0,2.0,2.0,2.0,66.7,1,1,0,0,W,2.0,0.0,0.0,0.0,0.0,5.0,5.0,100.0,0,0,0,0,2023/2024,23/24
2024-03-30,15:00,Premiership,Regular season,Sat,Aberdeen,Ross County,W,2,1,50.0,17616,Graeme Shinnie,Kevin Clancy,L,1,2,50.0,17616,Jack Baldwin,3-4-1-2,4-2-3-1,W,2.0,1.0,2,10.0,4.0,40.0,0.2,0.5,0,0,L,1.0,2.0,1,10.0,3.0,30.0,0.1,0.33,0,0,W,2.0,1.0,1.0,1.0,1.0,2.0,66.7,0,0,0,0,L,1.0,2.0,2.0,2.0,2.0,4.0,2.0,50.0,0,0,0,0,2023/2024,23/24
2024-04-13,15:00,Premiership,Regular season,Sat,Aberdeen,Dundee,D,0,0,55.0,17176,Graeme Shinnie,Nick Walsh,D,0,0,45.0,17176,Joe Shaughnessy,3-5-2,4-2-3-1,D,0.0,0.0,0,12.0,5.0,41.7,0.0,0.0,0,0,D,0.0,0.0,0,18.0,3.0,16.7,0.0,0.0,0,0,D,0.0,0.0,0.0,0.0,0.0,3.0,100.0,0,0,0,0,D,0.0,0.0,0.0,0.0,0.0,5.0,5.0,100.0,0,0,0,0,2023/2024,23/24
2024-04-27,15:00,Premiership,Relegation round,Sat,Aberdeen,Motherwell,W,1,0,60.0,14794,Angus MacDonald,Craig Napier,L,0,1,40.0,14794,Liam Kelly,3-4-3,4-2-3-1,W,1.0,0.0,1,23.0,5.0,21.7,0.04,0.2,0,0,L,0.0,1.0,0,8.0,3.0,37.5,0.0,0.0,0,0,W,1.0,0.0,0.0,0.0,0.0,3.0,100.0,0,0,0,0,L,0.0,1.0,1.0,1.0,1.0,4.0,3.0,75.0,0,0,0,0,2023/2024,23/24
2024-05-04,15:00,Premiership,Relegation round,Sat,Aberdeen,St Johnstone,W,1,0,65.0,15537,Angus MacDonald,Chris Graham,L,0,1,35.0,15537,Liam Gordon,3-5-2,4-2-3-1,W,1.0,0.0,1,15.0,6.0,40.0,0.0,0.0,1,1,L,0.0,1.0,0,12.0,5.0,41.7,0.0,0.0,0,0,W,1.0,0.0,0.0,0.0,0.0,4.0,100.0,0,0,0,0,L,0.0,1.0,1.0,1.0,1.0,4.0,4.0,100.0,1,1,0,0,2023/2024,23/24
2024-05-15,19:45,Premiership,Relegation round,Wed,Aberdeen,Livingston,W,5,1,62.0,15043,Graeme Shinnie,Alan Muir,L,1,5,38.0,15043,Michael Devlin,4-2-3-1,4-2-2-2,W,5.0,1.0,5,17.0,7.0,41.2,0.29,0.71,0,0,L,1.0,5.0,1,9.0,3.0,33.3,0.0,0.0,1,1,W,5.0,1.0,1.0,1.0,1.0,1.0,100.0,1,1,0,0,L,1.0,5.0,5.0,5.0,5.0,7.0,2.0,28.6,0,0,0,0,2023/2024,23/24
2023-08-06,15:00,Premiership,Regular season,Sun,Hibernian,St Mirren,L,2,3,59.0,17586,Paul Hanlon,Euan Anderson,W,3,2,41.0,17586,Mark O'Hara,5-4-1,4-2-3-1,L,2.0,3.0,2,14.0,7.0,50.0,0.14,0.29,0,0,W,3.0,2.0,3,8.0,4.0,50.0,0.25,0.5,1,1,L,2.0,3.0,3.0,3.0,3.0,1.0,33.3,1,1,0,0,W,3.0,2.0,2.0,2.0,2.0,5.0,3.0,60.0,0,0,0,0,2023/2024,23/24
2023-08-26,15:00,Premiership,Regular season,Sat,Hibernian,Livingston,L,2,3,66.0,14932,Joe Newell,Craig Napier,W,3,2,34.0,14932,Michael Devlin,3-4-3,4-3-3,L,2.0,3.0,2,13.0,3.0,23.1,0.15,0.67,0,0,W,3.0,2.0,2,8.0,4.0,50.0,0.25,0.5,0,0,L,2.0,3.0,3.0,3.0,3.0,2.0,40.0,0,0,0,0,W,3.0,2.0,2.0,2.0,2.0,3.0,1.0,33.3,0,0,0,0,2023/2024,23/24
2023-09-23,15:00,Premiership,Regular season,Sat,Hibernian,St Johnstone,W,2,0,54.0,16850,Joe Newell,Kevin Clancy,L,0,2,46.0,16850,Daniel Phillips,4-1-4-1,4-4-2,W,2.0,0.0,2,17.0,8.0,47.1,0.12,0.25,0,0,L,0.0,2.0,0,12.0,1.0,8.3,0.0,0.0,0,0,W,2.0,0.0,0.0,0.0,0.0,1.0,100.0,0,0,0,0,L,0.0,2.0,2.0,2.0,2.0,7.0,5.0,71.4,0,0,0,0,2023/2024,23/24
2023-09-30,15:00,Premiership,Regular season,Sat,Hibernian,Dundee,D,0,0,63.0,16793,Paul Hanlon,John Beaton,D,0,0,37.0,16793,Joe Shaughnessy,5-3-2,4-4-2,D,0.0,0.0,0,23.0,9.0,39.1,0.0,0.0,0,0,D,0.0,0.0,0,11.0,2.0,18.2,0.0,0.0,0,0,D,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0,0,0,0,D,0.0,0.0,0.0,0.0,0.0,9.0,9.0,100.0,0,0,0,0,2023/2024,23/24
2023-10-28,15:00,Premiership,Regular season,Sat,Hibernian,Celtic,D,0,0,29.0,18548,Joe Newell,Alan Muir,D,0,0,71.0,18548,Callum McGregor,4-3-3,4-4-2,D,0.0,0.0,0,6.0,1.0,16.7,0.0,0.0,0,0,D,0.0,0.0,0,21.0,4.0,19.0,0.0,0.0,0,0,D,0.0,0.0,0.0,0.0,0.0,4.0,100.0,0,0,0,0,D,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0,0,0,0,2023/2024,23/24
2023-10-31,19:45,Premiership,Regular season,Tue,Hibernian,Ross County,D,2,2,58.0,15300,Lewis Stevenson,Grant Irvine,D,2,2,43.0,15300,Jack Baldwin,4-4-2,4-4-2,D,2.0,2.0,2,7.0,2.0,28.6,0.29,1.0,0,0,D,2.0,2.0,1,8.0,3.0,37.5,0.13,0.33,0,0,D,2.0,2.0,2.0,2.0,2.0,2.0,50.0,0,0,0,0,D,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0,0,0,0,2023/2024,23/24
2023-11-11,15:00,Premiership,Regular season,Sat,Hibernian,Kilmarnock,W,1,0,53.0,16250,Joe Newell,David Dickinson,L,0,1,47.0,16250,Brad Lyons,3-4-3,4-4-2,W,1.0,0.0,1,7.0,5.0,71.4,0.14,0.2,0,0,L,0.0,1.0,0,9.0,1.0,11.1,0.0,0.0,0,0,W,1.0,0.0,0.0,0.0,0.0,1.0,100.0,0,0,0,0,L,0.0,1.0,1.0,1.0,1.0,5.0,4.0,80.0,0,0,0,0,2023/2024,23/24
