fbref_only_general_stats_date,fbref_only_general_stats_time,fbref_only_general_stats_comp,fbref_only_general_stats_round,fbref_only_general_stats_day,fbref_only_general_stats_hometeam,fbref_only_general_stats_awayteam,fbref_only_general_stats_score_fixtures_hometeam_result,fbref_only_general_stats_score_fixtures_hometeam_gf,fbref_only_general_stats_score_fixtures_hometeam_ga,fbref_only_general_stats_score_fixtures_hometeam_poss,fbref_only_general_stats_score_fixtures_hometeam_attendance,fbref_only_general_stats_score_fixtures_hometeam_captain,fbref_only_general_stats_referee,fbref_only_general_stats_score_fixtures_awayteam_result,fbref_only_general_stats_score_fixtures_awayteam_gf,fbref_only_general_stats_score_fixtures_awayteam_ga,fbref_only_general_stats_score_fixtures_awayteam_poss,fbref_only_general_stats_score_fixtures_awayteam_attendance,fbref_only_general_stats_score_fixtures_awayteam_captain,fbref_only_general_stats_score_fixtures_awayteam_formation,fbref_only_general_stats_score_fixtures_hometeam_formation,fbref_only_general_stats_shooting_hometeam_result,fbref_only_general_stats_shooting_hometeam_gf,fbref_only_general_stats_shooting_hometeam_ga,fbref_only_general_stats_shooting_hometeam_gls,fbref_only_general_stats_shooting_hometeam_sh,fbref_only_general_stats_shooting_hometeam_sot,fbref_only_general_stats_shooting_hometeam_sot_percentage,fbref_only_general_stats_shooting_hometeam_gsh,fbref_only_general_stats_shooting_hometeam_gsot,fbref_only_general_stats_shooting_hometeam_pk,fbref_only_general_stats_shooting_hometeam_pkatt,fbref_only_general_stats_shooting_awayteam_result,fbref_only_general_stats_shooting_awayteam_gf,fbref_only_general_stats_shooting_awayteam_ga,fbref_only_general_stats_shooting_awayteam_gls,fbref_only_general_stats_shooting_awayteam_sh,fbref_only_general_stats_shooting_awayteam_sot,fbref_only_general_stats_shooting_awayteam_sot_percentage,fbref_only_general_stats_shooting_awayteam_gsh,fbref_only_general_stats_shooting_awayteam_gsot,fbref_only_general_stats_shooting_awayteam_pk,fbref_only_general_stats_shooting_awayteam_pkatt,fbref_only_general_stats_goalkeeping_hometeam_result,fbref_only_general_stats_goalkeeping_hometeam_gf,fbref_only_general_stats_goalkeeping_hometeam_ga,fbref_only_general_stats_goalkeeping_hometeam_ga.1,fbref_only_general_stats_goalkeeping_hometeam_ga.2,fbref_only_general_stats_goalkeeping_hometeam_ga.3,fbref_only_general_stats_goalkeeping_hometeam_saves,fbref_only_general_stats_goalkeeping_hometeam_save_percentage,fbref_only_general_stats_goalkeeping_hometeam_pkatt,fbref_only_general_stats_goalkeeping_hometeam_pka,fbref_only_general_stats_goalkeeping_hometeam_pksv,fbref_only_general_stats_goalkeeping_hometeam_pkm,fbref_only_general_stats_goalkeeping_awayteam_result,fbref_only_general_stats_goalkeeping_awayteam_gf,fbref_only_general_stats_goalkeeping_awayteam_ga,fbref_only_general_stats_goalkeeping_awayteam_ga.1,fbref_only_general_stats_goalkeeping_awayteam_ga.2,fbref_only_general_stats_goalkeeping_awayteam_ga.3,fbref_only_general_stats_goalkeeping_awayteam_sota,fbref_only_general_stats_goalkeeping_awayteam_saves,fbref_only_general_stats_goalkeeping_awayteam_save_percentage,fbref_only_general_stats_goalkeeping_awayteam_pkatt,fbref_only_general_stats_goalkeeping_awayteam_pka,fbref_only_general_stats_goalkeeping_awayteam_pksv,fbref_only_general_stats_goalkeeping_awayteam_pkm,fbref_only_general_stats_full_season_format,fbref_only_general_stats_shortened_season
2015-02-07,15:00,Premiership,Regular season,Sat,Aberdeen,Ross County,W,4.0,0.0,,12036.0,,Craig Thomson,L,0.0,4.0,,12036.0,,,,W,4.0,0.0,4,,,,,,0,0,L,0.0,4.0,0,,,,,,0,0,W,4.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,L,0.0,4.0,4.0,4.0,4.0,,,,0.0,0.0,0.0,0.0,2014/2015,14/15
2015-02-21,15:00,Premiership,Regular season,Sat,Aberdeen,St Mirren,W,3.0,0.0,,14720.0,,Kevin Clancy,L,0.0,3.0,,14720.0,,,,W,3.0,0.0,3,,,,,,0,0,L,0.0,3.0,0,,,,,,0,0,W,3.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,L,0.0,3.0,3.0,3.0,3.0,,,,0.0,0.0,0.0,0.0,2014/2015,14/15
2015-03-13,19:45,Premiership,Regular season,Fri,Aberdeen,Motherwell,W,2.0,1.0,,13267.0,,Crawford Allan,L,1.0,2.0,,13267.0,,,,W,2.0,1.0,2,,,,,,0,0,L,1.0,2.0,1,,,,,,0,0,W,2.0,1.0,1.0,1.0,1.0,,,0.0,0.0,0.0,0.0,L,1.0,2.0,2.0,2.0,2.0,,,,0.0,0.0,0.0,0.0,2014/2015,14/15
2015-04-04,15:00,Premiership,Regular season,Sat,Aberdeen,Partick Thistle,D,0.0,0.0,,12727.0,,Kevin Clancy,D,0.0,0.0,,12727.0,,,,D,0.0,0.0,0,,,,,,0,0,D,0.0,0.0,0,,,,,,0,0,D,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,D,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,2014/2015,14/15
2015-04-08,19:45,Premiership,Regular season,Wed,Aberdeen,Inverness CT,W,1.0,0.0,,11319.0,,Calm Murray,L,0.0,1.0,,11319.0,,,,W,1.0,0.0,1,,,,,,0,0,L,0.0,1.0,0,,,,,,0,0,W,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,L,0.0,1.0,1.0,1.0,1.0,,,,0.0,0.0,0.0,0.0,2014/2015,14/15
2015-04-18,15:00,Premiership,Regular season,Sat,Aberdeen,Dundee United,W,1.0,0.0,,12619.0,,Bobby Madden,L,0.0,1.0,,12619.0,,,,W,1.0,0.0,1,,,,,,0,0,L,0.0,1.0,0,,,,,,0,0,W,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,L,0.0,1.0,1.0,1.0,1.0,,,,0.0,0.0,0.0,0.0,2014/2015,14/15
2015-05-10,14:30,Premiership,Championship round,Sun,Aberdeen,Celtic,L,0.0,1.0,,16742.0,,Craig Thomson,W,1.0,0.0,,16742.0,,,,L,0.0,1.0,0,,,,,,0,0,W,1.0,0.0,1,,,,,,0,0,L,0.0,1.0,1.0,1.0,1.0,,,0.0,0.0,0.0,0.0,W,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,2014/2015,14/15
2015-05-24,12:30,Premiership,Championship round,Sun,Aberdeen,St Johnstone,L,0.0,1.0,,16389.0,,William Collum,W,1.0,0.0,,16389.0,,,,L,0.0,1.0,0,,,,,,0,0,W,1.0,0.0,1,,,,,,0,0,L,0.0,1.0,1.0,1.0,1.0,,,0.0,0.0,0.0,0.0,W,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,2014/2015,14/15
2014-08-13,19:45,Premiership,Regular season,Wed,Inverness CT,Dundee,D,0.0,0.0,,3082.0,,Stephen Finnie,D,0.0,0.0,,3082.0,,,,D,0.0,0.0,0,,,,,,0,0,D,0.0,0.0,0,,,,,,0,0,D,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,D,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,2014/2015,14/15
2014-08-23,12:30,Premiership,Regular season,Sat,Inverness CT,Celtic,W,1.0,0.0,,5862.0,,Bobby Madden,L,0.0,1.0,,5862.0,,,,W,1.0,0.0,0,,,,,,0,0,L,0.0,1.0,0,,,,,,0,0,W,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,L,0.0,1.0,1.0,1.0,1.0,,,,0.0,0.0,0.0,0.0,2014/2015,14/15
2014-08-30,15:00,Premiership,Regular season,Sat,Inverness CT,Kilmarnock,W,2.0,0.0,,3830.0,,John Beaton,L,0.0,2.0,,3830.0,,,,W,2.0,0.0,2,,,,,,0,0,L,0.0,2.0,0,,,,,,0,0,W,2.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,L,0.0,2.0,2.0,2.0,2.0,,,,0.0,0.0,0.0,0.0,2014/2015,14/15
2014-09-20,15:00,Premiership,Regular season,Sat,Inverness CT,St Johnstone,W,2.0,1.0,,2770.0,,Calm Murray,L,1.0,2.0,,2770.0,,,,W,2.0,1.0,2,,,,,,0,0,L,1.0,2.0,1,,,,,,0,0,W,2.0,1.0,1.0,1.0,1.0,,,0.0,0.0,0.0,0.0,L,1.0,2.0,2.0,2.0,2.0,,,,0.0,0.0,0.0,0.0,2014/2015,14/15
2014-10-05,12:45,Premiership,Regular season,Sun,Inverness CT,Ross County,D,1.0,1.0,,3741.0,,Craig Thomson,D,1.0,1.0,,3741.0,,,,D,1.0,1.0,1,,,,,,0,0,D,1.0,1.0,1,,,,,,0,0,D,1.0,1.0,1.0,1.0,1.0,,,0.0,0.0,0.0,0.0,D,1.0,1.0,1.0,1.0,1.0,,,,0.0,0.0,0.0,0.0,2014/2015,14/15
2014-10-25,15:00,Premiership,Regular season,Sat,Inverness CT,Dundee United,W,1.0,0.0,,3508.0,,Kevin Clancy,L,0.0,1.0,,3508.0,,,,W,1.0,0.0,1,,,,,,0,0,L,0.0,1.0,0,,,,,,0,0,W,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,L,0.0,1.0,1.0,1.0,1.0,,,,0.0,0.0,0.0,0.0,2014/2015,14/15
2014-11-08,15:00,Premiership,Regular season,Sat,Inverness CT,Hamilton,W,4.0,2.0,,3022.0,,William Collum,L,2.0,4.0,,3022.0,,,,W,4.0,2.0,4,,,,,,0,0,L,2.0,4.0,2,,,,,,0,0,W,4.0,2.0,2.0,2.0,2.0,,,0.0,0.0,0.0,0.0,L,2.0,4.0,4.0,4.0,4.0,,,,0.0,0.0,0.0,0.0,2014/2015,14/15
2014-11-22,15:00,Premiership,Regular season,Sat,Inverness CT,Motherwell,W,3.0,1.0,,3037.0,,Bobby Madden,L,1.0,3.0,,3037.0,,,,W,3.0,1.0,3,,,,,,0,0,L,1.0,3.0,1,,,,,,0,0,W,3.0,1.0,,1.0,,,,,,,,L,1.0,3.0,3.0,3.0,3.0,,,,0.0,0.0,0.0,0.0,2014/2015,14/15
2014-12-13,15:00,Premiership,Regular season,Sat,Inverness CT,Partick Thistle,L,0.0,4.0,,2723.0,,John Beaton,W,4.0,0.0,,2723.0,,,,L,0.0,4.0,0,,,,,,0,0,W,4.0,0.0,4,,,,,,0,0,L,0.0,4.0,4.0,4.0,4.0,,,0.0,0.0,0.0,0.0,W,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,2014/2015,14/15
2014-12-28,15:00,Premiership,Regular season,Sun,Inverness CT,Aberdeen,L,0.0,1.0,,6614.0,,Calm Murray,W,1.0,0.0,,6614.0,,,,L,0.0,1.0,0,,,,,,0,0,W,1.0,0.0,1,,,,,,0,0,L,0.0,1.0,1.0,1.0,1.0,,,0.0,0.0,0.0,0.0,W,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,2014/2015,14/15
2015-01-04,15:00,Premiership,Regular season,Sun,Inverness CT,St Mirren,W,1.0,0.0,,2751.0,,Bobby Madden,L,0.0,1.0,,2751.0,,,,W,1.0,0.0,1,,,,,,0,0,L,0.0,1.0,0,,,,,,0,0,W,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,L,0.0,1.0,1.0,1.0,1.0,,,,0.0,0.0,0.0,0.0,2014/2015,14/15
2015-01-20,19:45,Premiership,Regular season,Tue,Inverness CT,St Johnstone,W,2.0,0.0,,3161.0,,Kevin Clancy,L,0.0,2.0,,3161.0,,,,W,2.0,0.0,2,,,,,,0,0,L,0.0,2.0,0,,,,,,0,0,W,2.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,L,0.0,2.0,2.0,2.0,2.0,,,,0.0,0.0,0.0,0.0,2014/2015,14/15
2015-01-31,15:00,Premiership,Regular season,Sat,Inverness CT,Ross County,D,1.0,1.0,,4021.0,,John Beaton,D,1.0,1.0,,4021.0,,,,D,1.0,1.0,1,,,,,,0,0,D,1.0,1.0,1,,,,,,0,0,D,1.0,1.0,1.0,1.0,1.0,,,0.0,0.0,0.0,0.0,D,1.0,1.0,1.0,1.0,1.0,,,,0.0,0.0,0.0,0.0,2014/2015,14/15
2015-02-21,15:00,Premiership,Regular season,Sat,Inverness CT,Kilmarnock,D,3.0,3.0,,2912.0,,Steven McLean,D,3.0,3.0,,2912.0,,,,D,3.0,3.0,3,,,,,,0,0,D,3.0,3.0,3,,,,,,0,0,D,3.0,3.0,3.0,3.0,3.0,,,0.0,0.0,0.0,0.0,D,3.0,3.0,3.0,3.0,3.0,,,,0.0,0.0,0.0,0.0,2014/2015,14/15
2015-04-04,15:00,Premiership,Regular season,Sat,Inverness CT,Dundee,D,1.0,1.0,,3362.0,,William Collum,D,1.0,1.0,,3362.0,,,,D,1.0,1.0,1,,,,,,0,0,D,1.0,1.0,1,,,,,,0,0,D,1.0,1.0,1.0,1.0,1.0,,,0.0,0.0,0.0,0.0,D,1.0,1.0,1.0,1.0,1.0,,,,0.0,0.0,0.0,0.0,2014/2015,14/15
2015-04-11,12:45,Premiership,Regular season,Sat,Inverness CT,Celtic,D,1.0,1.0,,6059.0,,Craig Thomson,D,1.0,1.0,,6059.0,,,,D,1.0,1.0,1,,,,,,0,0,D,1.0,1.0,1,,,,,,0,0,D,1.0,1.0,,1.0,,,,0.0,0.0,0.0,0.0,D,1.0,1.0,1.0,1.0,1.0,,,,0.0,0.0,0.0,0.0,2014/2015,14/15
2015-04-25,15:00,Premiership,Championship round,Sat,Inverness CT,Aberdeen,L,1.0,2.0,,4530.0,,Crawford Allan,W,2.0,1.0,,4530.0,,,,L,1.0,2.0,1,,,,,,0,0,W,2.0,1.0,1,,,,,,0,0,L,1.0,2.0,2.0,2.0,2.0,,,0.0,0.0,0.0,0.0,W,2.0,1.0,1.0,1.0,1.0,,,,0.0,0.0,0.0,0.0,2014/2015,14/15
2015-05-05,19:45,Premiership,Regular season,Tue,Inverness CT,Dundee United,W,2.0,1.0,,2426.0,,Calm Murray,L,1.0,2.0,,2426.0,,,,W,2.0,1.0,2,,,,,,0,0,L,1.0,2.0,1,,,,,,0,0,W,2.0,1.0,1.0,1.0,1.0,,,0.0,0.0,0.0,0.0,L,1.0,2.0,2.0,2.0,2.0,,,,0.0,0.0,0.0,0.0,2014/2015,14/15
2015-05-16,15:00,Premiership,Championship round,Sat,Inverness CT,Dundee United,W,3.0,0.0,,3508.0,,Craig Thomson,L,0.0,3.0,,3508.0,,,,W,3.0,0.0,3,,,,,,0,0,L,0.0,3.0,0,,,,,,0,0,W,3.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,L,0.0,3.0,,3.0,,0.0,,,0.0,0.0,0.0,0.0,2014/2015,14/15
2014-08-13,19:45,Premiership,Regular season,Wed,St Johnstone,Celtic,L,0.0,3.0,,6890.0,,John Beaton,W,3.0,0.0,,6890.0,,,,L,0.0,3.0,0,,,,,,0,0,W,3.0,0.0,3,,,,,,1,1,L,0.0,3.0,3.0,3.0,3.0,,,1.0,1.0,0.0,0.0,W,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,2014/2015,14/15
2014-08-23,15:00,Premiership,Regular season,Sat,St Johnstone,Aberdeen,W,1.0,0.0,,6377.0,,Craig Thomson,L,0.0,1.0,,6377.0,,,,W,1.0,0.0,1,,,,,,0,0,L,0.0,1.0,0,,,,,,0,0,W,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,L,0.0,1.0,1.0,1.0,1.0,,,,0.0,0.0,0.0,0.0,2014/2015,14/15
2014-09-13,15:00,Premiership,Regular season,Sat,St Johnstone,Dundee,L,0.0,1.0,,6562.0,,William Collum,W,1.0,0.0,,6562.0,,,,L,0.0,1.0,0,,,,,,0,0,W,1.0,0.0,1,,,,,,0,0,L,0.0,1.0,1.0,1.0,1.0,,,0.0,0.0,0.0,0.0,W,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,2014/2015,14/15
2014-10-04,15:00,Premiership,Regular season,Sat,St Johnstone,St Mirren,L,1.0,2.0,,3400.0,,Don Robertson,W,2.0,1.0,,3400.0,,,,L,1.0,2.0,1,,,,,,0,0,W,2.0,1.0,2,,,,,,0,0,L,1.0,2.0,2.0,2.0,2.0,,,0.0,0.0,0.0,0.0,W,2.0,1.0,1.0,1.0,1.0,,,,0.0,0.0,0.0,0.0,2014/2015,14/15
2014-10-18,15:00,Premiership,Regular season,Sat,St Johnstone,Kilmarnock,L,1.0,2.0,,3115.0,,Craig Thomson,W,2.0,1.0,,3115.0,,,,L,1.0,2.0,1,,,,,,0,0,W,2.0,1.0,2,,,,,,0,0,L,1.0,2.0,2.0,2.0,2.0,,,0.0,0.0,0.0,0.0,W,2.0,1.0,1.0,1.0,1.0,,,,0.0,0.0,0.0,0.0,2014/2015,14/15
2014-10-31,19:45,Premiership,Regular season,Fri,St Johnstone,Motherwell,W,2.0,1.0,,2531.0,,Kevin Clancy,L,1.0,2.0,,2531.0,,,,W,2.0,1.0,2,,,,,,0,0,L,1.0,2.0,1,,,,,,0,0,W,2.0,1.0,1.0,1.0,1.0,,,0.0,0.0,0.0,0.0,L,1.0,2.0,2.0,2.0,2.0,,,,0.0,0.0,0.0,0.0,2014/2015,14/15
2014-11-22,15:00,Premiership,Regular season,Sat,St Johnstone,Ross County,W,2.0,1.0,,2776.0,,Simon MacLean,L,1.0,2.0,,2776.0,,,,W,2.0,1.0,2,,,,,,0,0,L,1.0,2.0,1,,,,,,0,0,W,2.0,1.0,1.0,1.0,1.0,,,0.0,0.0,0.0,0.0,L,1.0,2.0,2.0,2.0,2.0,,,,0.0,0.0,0.0,0.0,2014/2015,14/15
2014-12-20,15:00,Premiership,Regular season,Sat,St Johnstone,Inverness CT,W,1.0,0.0,,2891.0,,Brian Colvin,L,0.0,1.0,,2891.0,,,,W,1.0,0.0,1,,,,,,1,1,L,0.0,1.0,0,,,,,,0,0,W,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,L,0.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,0.0,0.0,2014/2015,14/15
2014-12-27,15:00,Premiership,Regular season,Sat,St Johnstone,Dundee United,W,2.0,1.0,,7384.0,,Alan Muir,L,1.0,2.0,,7384.0,,,,W,2.0,1.0,2,,,,,,0,0,L,1.0,2.0,1,,,,,,0,0,W,2.0,1.0,1.0,1.0,1.0,,,0.0,0.0,0.0,0.0,L,1.0,2.0,2.0,2.0,2.0,,,,0.0,0.0,0.0,0.0,2014/2015,14/15
2015-01-04,15:00,Premiership,Regular season,Sun,St Johnstone,Hamilton,L,0.0,1.0,,3202.0,,Andrew Dallas,W,1.0,0.0,,3202.0,,,,L,0.0,1.0,0,,,,,,0,0,W,1.0,0.0,1,,,,,,0,0,L,0.0,1.0,1.0,1.0,1.0,,,0.0,0.0,0.0,0.0,W,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,2014/2015,14/15
2015-01-17,15:00,Premiership,Regular season,Sat,St Johnstone,Partick Thistle,W,2.0,0.0,,2994.0,,Greg Aitken,L,0.0,2.0,,2994.0,,,,W,2.0,0.0,2,,,,,,0,0,L,0.0,2.0,0,,,,,,0,0,W,2.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,L,0.0,2.0,2.0,2.0,2.0,,,,0.0,0.0,0.0,0.0,2014/2015,14/15
2015-01-23,19:45,Premiership,Regular season,Fri,St Johnstone,Aberdeen,D,1.0,1.0,,4845.0,,Bobby Madden,D,1.0,1.0,,4845.0,,,,D,1.0,1.0,1,,,,,,0,0,D,1.0,1.0,1,,,,,,0,0,D,1.0,1.0,1.0,1.0,1.0,,,0.0,0.0,0.0,0.0,D,1.0,1.0,1.0,1.0,1.0,,,,0.0,0.0,0.0,0.0,2014/2015,14/15
2015-02-14,12:45,Premiership,Regular season,Sat,St Johnstone,Celtic,L,1.0,2.0,,6727.0,,Kevin Clancy,W,2.0,1.0,,6727.0,,,,L,1.0,2.0,1,,,,,,0,0,W,2.0,1.0,2,,,,,,0,0,L,1.0,2.0,2.0,2.0,2.0,,,0.0,0.0,0.0,0.0,W,2.0,1.0,1.0,1.0,1.0,,,,0.0,0.0,0.0,0.0,2014/2015,14/15
2015-02-28,15:00,Premiership,Regular season,Sat,St Johnstone,Kilmarnock,D,0.0,0.0,,3170.0,,Euan Anderson,D,0.0,0.0,,3170.0,,,,D,0.0,0.0,0,,,,,,0,0,D,0.0,0.0,0,,,,,,0,0,D,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,D,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,2014/2015,14/15
2015-03-21,15:00,Premiership,Regular season,Sat,St Johnstone,St Mirren,W,2.0,0.0,,3166.0,,John Beaton,L,0.0,2.0,,3166.0,,,,W,2.0,0.0,2,,,,,,0,0,L,0.0,2.0,0,,,,,,0,0,W,2.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,L,0.0,2.0,2.0,2.0,2.0,,,,0.0,0.0,0.0,0.0,2014/2015,14/15
2015-04-11,15:00,Premiership,Regular season,Sat,St Johnstone,Dundee,W,1.0,0.0,,6386.0,,Steven McLean,L,0.0,1.0,,6386.0,,,,W,1.0,0.0,1,,,,,,0,0,L,0.0,1.0,0,,,,,,0,0,W,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,L,0.0,1.0,1.0,1.0,1.0,,,,0.0,0.0,0.0,0.0,2014/2015,14/15
2015-05-02,15:00,Premiership,Championship round,Sat,St Johnstone,Inverness CT,D,1.0,1.0,,2986.0,,Andrew Dallas,D,1.0,1.0,,2986.0,,,,D,1.0,1.0,1,,,,,,0,0,D,1.0,1.0,1,,,,,,0,0,D,1.0,1.0,1.0,1.0,1.0,,,0.0,0.0,0.0,0.0,D,1.0,1.0,1.0,1.0,1.0,,,,0.0,0.0,0.0,0.0,2014/2015,14/15
2015-05-09,15:00,Premiership,Championship round,Sat,St Johnstone,Dundee United,D,1.0,1.0,,4862.0,,Kevin Clancy,D,1.0,1.0,,4862.0,,,,D,1.0,1.0,1,,,,,,0,1,D,1.0,1.0,1,,,,,,0,0,D,1.0,1.0,1.0,1.0,1.0,,,0.0,0.0,0.0,0.0,D,1.0,1.0,1.0,1.0,1.0,,,,2.0,0.0,1.0,1.0,2014/2015,14/15
2015-05-15,19:45,Premiership,Championship round,Fri,St Johnstone,Celtic,D,0.0,0.0,,6984.0,,Crawford Allan,D,0.0,0.0,,6984.0,,,,D,0.0,0.0,0,,,,,,0,0,D,0.0,0.0,0,,,,,,0,0,D,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,D,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,2014/2015,14/15
2014-08-13,19:45,Premiership,Regular season,Wed,Dundee United,Motherwell,W,1.0,0.0,,8367.0,,Kevin Clancy,L,0.0,1.0,,8367.0,,,,W,1.0,0.0,1,,,,,,0,0,L,0.0,1.0,0,,,,,,0,0,W,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,L,0.0,1.0,1.0,1.0,1.0,,,,0.0,0.0,0.0,0.0,2014/2015,14/15
2014-08-23,15:00,Premiership,Regular season,Sat,Dundee United,Ross County,W,2.0,1.0,,7179.0,,Steven McLean,L,1.0,2.0,,7179.0,,,,W,2.0,1.0,2,,,,,,0,0,L,1.0,2.0,1,,,,,,0,0,W,2.0,1.0,1.0,1.0,1.0,,,0.0,0.0,0.0,0.0,L,1.0,2.0,2.0,2.0,2.0,,,,0.0,0.0,0.0,0.0,2014/2015,14/15
2014-09-13,15:00,Premiership,Regular season,Sat,Dundee United,Hamilton,D,2.0,2.0,,7109.0,,John Beaton,D,2.0,2.0,,7109.0,,,,D,2.0,2.0,2,,,,,,0,0,D,2.0,2.0,2,,,,,,0,0,D,2.0,2.0,2.0,2.0,2.0,,,0.0,0.0,0.0,0.0,D,2.0,2.0,2.0,2.0,2.0,,,,0.0,0.0,0.0,0.0,2014/2015,14/15
2014-09-27,15:00,Premiership,Regular season,Sat,Dundee United,St Johnstone,W,2.0,0.0,,7161.0,,Bobby Madden,L,0.0,2.0,,7161.0,,,,W,2.0,0.0,2,,,,,,0,0,L,0.0,2.0,0,,,,,,0,0,W,2.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,L,0.0,2.0,2.0,2.0,2.0,,,,0.0,0.0,0.0,0.0,2014/2015,14/15
2014-10-18,15:00,Premiership,Regular season,Sat,Dundee United,Partick Thistle,W,1.0,0.0,,6756.0,,Steven McLean,L,0.0,1.0,,6756.0,,,,W,1.0,0.0,1,,,,,,1,1,L,0.0,1.0,0,,,,,,0,0,W,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,L,0.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,0.0,0.0,2014/2015,14/15
2014-11-01,15:00,Premiership,Regular season,Sat,Dundee United,St Mirren,W,3.0,0.0,,6808.0,,Andrew Dallas,L,0.0,3.0,,6808.0,,,,W,3.0,0.0,3,,,,,,0,0,L,0.0,3.0,0,,,,,,0,0,W,3.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,L,0.0,3.0,3.0,3.0,3.0,,,,0.0,0.0,0.0,0.0,2014/2015,14/15
2014-11-22,15:00,Premiership,Regular season,Sat,Dundee United,Kilmarnock,W,3.0,1.0,,6664.0,,John Beaton,L,1.0,3.0,,6664.0,,,,W,3.0,1.0,3,,,,,,0,0,L,1.0,3.0,1,,,,,,0,0,W,3.0,1.0,1.0,1.0,1.0,,,0.0,0.0,0.0,0.0,L,1.0,3.0,3.0,3.0,3.0,,,,0.0,0.0,0.0,0.0,2014/2015,14/15
2014-12-13,15:00,Premiership,Regular season,Sat,Dundee United,Aberdeen,L,0.0,2.0,,11196.0,,Crawford Allan,W,2.0,0.0,,11196.0,,,,L,0.0,2.0,0,,,,,,0,0,W,2.0,0.0,2,,,,,,0,0,L,0.0,2.0,2.0,2.0,2.0,,,0.0,0.0,0.0,0.0,W,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,2014/2015,14/15
2014-12-21,12:15,Premiership,Regular season,Sun,Dundee United,Celtic,W,2.0,1.0,,12098.0,,Steven McLean,L,1.0,2.0,,12098.0,,,,W,2.0,1.0,2,,,,,,0,0,L,1.0,2.0,1,,,,,,0,0,W,2.0,1.0,1.0,1.0,1.0,,,0.0,0.0,0.0,0.0,L,1.0,2.0,2.0,2.0,2.0,,,,0.0,0.0,0.0,0.0,2014/2015,14/15
2015-01-01,12:15,Premiership,Regular season,Thu,Dundee United,Dundee,W,6.0,2.0,,12964.0,,Kevin Clancy,L,2.0,6.0,,12964.0,,,,W,6.0,2.0,6,,,,,,0,0,L,2.0,6.0,2,,,,,,0,0,W,6.0,2.0,2.0,2.0,2.0,,,0.0,0.0,0.0,0.0,L,2.0,6.0,6.0,6.0,6.0,,,,0.0,0.0,0.0,0.0,2014/2015,14/15
2015-01-24,15:00,Premiership,Regular season,Sat,Dundee United,Motherwell,W,3.0,1.0,,7176.0,,Craig Thomson,L,1.0,3.0,,7176.0,,,,W,3.0,1.0,3,,,,,,0,0,L,1.0,3.0,1,,,,,,0,0,W,3.0,1.0,1.0,1.0,1.0,,,0.0,0.0,0.0,0.0,L,1.0,3.0,3.0,3.0,3.0,,,,0.0,0.0,0.0,0.0,2014/2015,14/15
